Image Index,TOF,Lambda,MeanI
2013,0.0469053,8.718387848,0.3609962463
2014,0.0469206,8.721231691,0.3623428345
2015,0.046936,8.724094122,0.3660583496
2016,0.0469514,8.726956553,0.3584251404
2017,0.0469667,8.729800396,0.3627090454
2018,0.0469821,8.732662827,0.3590278625
2019,0.0469974,8.735506671,0.3602142334
2020,0.0470128,8.738369101,0.3591766357
2021,0.0470282,8.741231532,0.3652839661
2022,0.0470435,8.744075376,0.3560371399
2023,0.0470589,8.746937806,0.3605194092
2024,0.0470742,8.74978165,0.3595809937
2025,0.0470896,8.752644081,0.3587265015
2026,0.047105,8.755506511,0.3637275696
2027,0.0471203,8.758350355,0.3568000793
2028,0.0471357,8.761212786,0.3556060791
2029,0.047151,8.764056629,0.3576774597
2030,0.0471664,8.76691906,0.3512840271
2031,0.0471818,8.769781491,0.3554496765
2032,0.0471971,8.772625334,0.3512802124
2033,0.0472125,8.775487765,0.356716156
2034,0.0472278,8.778331609,0.3545684814
2035,0.0472432,8.781194039,0.3458061218
2036,0.0472586,8.78405647,0.3501548767
2037,0.0472739,8.786900314,0.3583221436
2038,0.0472893,8.789762744,0.3482093811
2039,0.0473046,8.792606588,0.3494529724
2040,0.04732,8.795469019,0.3530082703
2041,0.0473354,8.798331449,0.3448181152
2042,0.0473507,8.801175293,0.3505058289
2043,0.0473661,8.804037724,0.3507957458
2044,0.0473814,8.806881567,0.3428611755
2045,0.0473968,8.809743998,0.3452644348
2046,0.0474122,8.812606429,0.3431892395
2047,0.0474275,8.815450272,0.3461914063
2048,0.0474429,8.818312703,0.3470649719
2049,0.0474582,8.821156547,0.3364372253
2050,0.0474736,8.824018977,0.3410415649
2051,0.047489,8.826881408,0.3465614319
2052,0.0475043,8.829725252,0.3401870728
2053,0.0475197,8.832587682,0.345741272
2054,0.047535,8.835431526,0.3421134949
2055,0.0475504,8.838293957,0.3379440308
2056,0.0475658,8.841156387,0.3420181274
2057,0.0475811,8.844000231,0.3419723511
2058,0.0475965,8.846862662,0.3413658142
2059,0.0476118,8.849706505,0.3387336731
2060,0.0476272,8.852568936,0.340877533
2061,0.0476426,8.855431367,0.3338775635
2062,0.0476579,8.85827521,0.3366889954
2063,0.0476733,8.861137641,0.339466095
2064,0.0476886,8.863981484,0.334941864
2065,0.047704,8.866843915,0.3375816345
2066,0.0477194,8.869706346,0.3345603943
2067,0.0477347,8.872550189,0.3248710632
2068,0.0477501,8.87541262,0.3273963928
2069,0.0477654,8.878256464,0.3217697144
2070,0.0477808,8.881118894,0.3277130127
2071,0.0477962,8.883981325,0.3313331604
2072,0.0478115,8.886825169,0.3298149109
2073,0.0478269,8.8896876,0.3292999268
2074,0.0478422,8.892531443,0.3342704773
2075,0.0478576,8.895393874,0.3276824951
2076,0.047873,8.898256305,0.3290748596
2077,0.0478883,8.901100148,0.3290061951
2078,0.0479037,8.903962579,0.3225021362
2079,0.047919,8.906806422,0.3253669739
2080,0.0479344,8.909668853,0.3273620605
2081,0.0479498,8.912531284,0.3232688904
2082,0.0479651,8.915375127,0.3178710938
2083,0.0479805,8.918237558,0.3190231323
2084,0.0479958,8.921081402,0.3261184692
2085,0.0480112,8.923943832,0.3171310425
2086,0.0480266,8.926806263,0.329082489
2087,0.0480419,8.929650107,0.3199615479
2088,0.0480573,8.932512537,0.3165054321
2089,0.0480726,8.935356381,0.3243637085
2090,0.048088,8.938218812,0.3220825195
2091,0.0481034,8.941081242,0.3182144165
2092,0.0481187,8.943925086,0.3197288513
2093,0.0481341,8.946787517,0.3173027039
2094,0.0481494,8.94963136,0.3138961792
2095,0.0481648,8.952493791,0.3189353943
2096,0.0481802,8.955356222,0.3174858093
2097,0.0481955,8.958200065,0.319683075
2098,0.0482109,8.961062496,0.3117790222
2099,0.0482262,8.96390634,0.3161888123
2100,0.0482416,8.96676877,0.3098335266
2101,0.048257,8.969631201,0.3140678406
2102,0.0482723,8.972475045,0.3114356995
2103,0.0482877,8.975337475,0.3123245239
2104,0.048303,8.978181319,0.3139038086
2105,0.0483184,8.98104375,0.313873291
2106,0.0483338,8.98390618,0.3060302734
2107,0.0483491,8.986750024,0.3141746521
2108,0.0483645,8.989612455,0.3114242554
2109,0.0483798,8.992456298,0.3098754883
2110,0.0483952,8.995318729,0.3090171814
2111,0.0484106,8.99818116,0.3115959167
2112,0.0484259,9.001025003,0.3134346008
2113,0.0484413,9.003887434,0.3053131104
2114,0.0484566,9.006731277,0.3054542542
2115,0.048472,9.009593708,0.3075065613
2116,0.0484874,9.012456139,0.3033599854
2117,0.0485027,9.015299982,0.3020973206
2118,0.0485181,9.018162413,0.3023262024
2119,0.0485334,9.021006257,0.3008232117
2120,0.0485488,9.023868688,0.300693512
2121,0.0485642,9.026731118,0.298664093
2122,0.0485795,9.029574962,0.3005599976
2123,0.0485949,9.032437393,0.3000907898
2124,0.0486102,9.035281236,0.2994651794
2125,0.0486256,9.038143667,0.306060791
2126,0.048641,9.041006098,0.3035240173
2127,0.0486563,9.043849941,0.3003768921
2128,0.0486717,9.046712372,0.3006896973
2129,0.048687,9.049556215,0.3003578186
2130,0.0487024,9.052418646,0.2937965393
2131,0.0487178,9.055281077,0.2952537537
2132,0.0487331,9.05812492,0.2984962463
2133,0.0487485,9.060987351,0.2954521179
2134,0.0487638,9.063831195,0.2983398438
2135,0.0487792,9.066693625,0.2984695435
2136,0.0487946,9.069556056,0.2940788269
2137,0.0488099,9.0723999,0.2946128845
2138,0.0488253,9.07526233,0.2925682068
2139,0.0488406,9.078106174,0.2912826538
2140,0.048856,9.080968605,0.2936706543
2141,0.0488714,9.083831035,0.2952003479
2142,0.0488867,9.086674879,0.2938652039
2143,0.0489021,9.08953731,0.2956199646
2144,0.0489174,9.092381153,0.2934150696
2145,0.0489328,9.095243584,0.2866401672
2146,0.0489482,9.098106015,0.2931022644
2147,0.0489635,9.100949858,0.2879562378
2148,0.0489789,9.103812289,0.2926940918
2149,0.0489942,9.106656133,0.2893638611
2150,0.0490096,9.109518563,0.2864379883
2151,0.049025,9.112380994,0.2861404419
2152,0.0490403,9.115224838,0.2911109924
2153,0.0490557,9.118087268,0.2881164551
2154,0.049071,9.120931112,0.2821846008
2155,0.0490864,9.123793543,0.2842445374
2156,0.0491018,9.126655973,0.2843399048
2157,0.0491171,9.129499817,0.2831687927
2158,0.0491325,9.132362248,0.2878570557
2159,0.0491478,9.135206091,0.2831344604
2160,0.0491632,9.138068522,0.2853622437
2161,0.0491786,9.140930953,0.2849197388
2162,0.0491939,9.143774796,0.2872505188
2163,0.0492093,9.146637227,0.285358429
2164,0.0492246,9.14948107,0.2777938843
2165,0.04924,9.152343501,0.2807388306
2166,0.0492554,9.155205932,0.2743873596
2167,0.0492707,9.158049776,0.274646759
2168,0.0492861,9.160912206,0.2791900635
2169,0.0493014,9.16375605,0.2794380188
2170,0.0493168,9.166618481,0.2801055908
2171,0.0493322,9.169480911,0.2761230469
2172,0.0493475,9.172324755,0.2816314697
2173,0.0493629,9.175187186,0.2783241272
2174,0.0493782,9.178031029,0.2690467834
2175,0.0493936,9.18089346,0.278465271
2176,0.049409,9.183755891,0.2764587402
2177,0.0494243,9.186599734,0.2786140442
2178,0.0494397,9.189462165,0.269203186
2179,0.049455,9.192306008,0.2747993469
2180,0.0494704,9.195168439,0.272567749
2181,0.0494858,9.19803087,0.2792854309
2182,0.0495011,9.200874713,0.2719039917
2183,0.0495165,9.203737144,0.2711372375
2184,0.0495318,9.206580988,0.2753295898
2185,0.0495472,9.209443418,0.2667427063
2186,0.0495626,9.212305849,0.2685012817
2187,0.0495779,9.215149693,0.2626609802
2188,0.0495933,9.218012123,0.27501297
2189,0.0496086,9.220855967,0.2734107971
2190,0.049624,9.223718398,0.2706871033
2191,0.0496394,9.226580829,0.2640266418
2192,0.0496547,9.229424672,0.2667770386
2193,0.0496701,9.232287103,0.2640838623
2194,0.0496854,9.235130946,0.2665863037
2195,0.0497008,9.237993377,0.2696533203
2196,0.0497162,9.240855808,0.2666358948
2197,0.0497315,9.243699651,0.2587928772
2198,0.0497469,9.246562082,0.2640266418
2199,0.0497622,9.249405926,0.2631225586
2200,0.0497776,9.252268356,0.2608375549
2201,0.049793,9.255130787,0.2612838745
2202,0.0498083,9.257974631,0.2572746277
2203,0.0498237,9.260837061,0.2599105835
2204,0.049839,9.263680905,0.2591705322
2205,0.0498544,9.266543336,0.2624588013
2206,0.0498698,9.269405766,0.2641029358
2207,0.0498851,9.27224961,0.2626876831
2208,0.0499005,9.275112041,0.2670669556
2209,0.0499158,9.277955884,0.2573738098
2210,0.0499312,9.280818315,0.2628211975
2211,0,0,0.2586097717
2212,0.0000153,0.002843843533,11.05589676
2213,0.0000307,0.005706274279,51.07994843
2214,0.000046,0.008550117812,39.25183105
2215,0.0000614,0.01141254856,24.48099136
2216,0.0000768,0.0142749793,15.22370529
2217,0.0000921,0.01711882284,11.40560532
2218,0.0001075,0.01998125358,9.102268219
2219,0.0001228,0.02282509712,7.615268707
2220,0.0001382,0.02568752786,6.569664001
2221,0.0001536,0.02854995861,5.848907471
2222,0.0001689,0.03139380214,5.215789795
2223,0.0001843,0.03425623289,4.676109314
2224,0.0001996,0.03710007642,4.246250153
2225,0.000215,0.03996250716,3.93536377
2226,0.0002304,0.04282493791,3.657997131
2227,0.0002457,0.04566878144,3.404918671
2228,0.0002611,0.04853121219,3.182640076
2229,0.0002764,0.05137505572,2.966911316
2230,0.0002918,0.05423748647,2.784301758
2231,0.0003072,0.05709991721,2.602542877
2232,0.0003225,0.05994376075,2.435108185
2233,0.0003379,0.06280619149,2.315467834
2234,0.0003532,0.06565003503,2.183448792
2235,0.0003686,0.06851246577,2.059940338
2236,0.000384,0.07137489652,1.957649231
2237,0.0003993,0.07421874005,1.837692261
2238,0.0004147,0.0770811708,1.7513237
2239,0.00043,0.07992501433,1.667945862
2240,0.0004454,0.08278744507,1.568881989
2241,0.0004608,0.08564987582,1.496261597
2242,0.0004761,0.08849371935,1.42218399
2243,0.0004915,0.0913561501,1.353805542
2244,0.0005068,0.09419999363,1.290931702
2245,0.0005222,0.09706242438,1.219470978
2246,0.0005376,0.09992485512,1.176582336
2247,0.0005529,0.1027686987,1.117523193
2248,0.0005683,0.1056311294,1.059272766
2249,0.0005836,0.1084749729,1.009063721
2250,0.000599,0.1113374037,0.9668159485
2251,0.0006144,0.1141998344,0.9333534241
2252,0.0006297,0.117043678,0.8832321167
2253,0.0006451,0.1199061087,0.8445129395
2254,0.0006604,0.1227499522,0.8196334839
2255,0.0006758,0.125612383,0.7987594604
2256,0.0006912,0.1284748137,0.7599754333
2257,0.0007065,0.1313186573,0.72864151
2258,0.0007219,0.134181088,0.7100791931
2259,0.0007372,0.1370249315,0.6734275818
2260,0.0007526,0.1398873623,0.6457443237
2261,0.000768,0.142749793,0.6243591309
2262,0.0007833,0.1455936366,0.5918235779
2263,0.0007987,0.1484560673,0.5760231018
2264,0.000814,0.1512999108,0.5595970154
2265,0.0008294,0.1541623416,0.5438804626
2266,0.0008448,0.1570247723,0.5182342529
2267,0.0008601,0.1598686159,0.5046615601
2268,0.0008755,0.1627310466,0.4952392578
2269,0.0008908,0.1655748901,0.4753341675
2270,0.0009062,0.1684373209,0.4679260254
2271,0.0009216,0.1712997516,0.4381904602
2272,0.0009369,0.1741435952,0.4313926697
2273,0.0009523,0.1770060259,0.4229393005
2274,0.0009676,0.1798498695,0.4065589905
2275,0.000983,0.1827123002,0.3977050781
2276,0.0009984,0.1855747309,0.386138916
2277,0.0010137,0.1884185745,0.3855895996
2278,0.0010291,0.1912810052,0.3735618591
2279,0.0010444,0.1941248488,0.3604431152
2280,0.0010598,0.1969872795,0.3591346741
2281,0.0010752,0.1998497102,0.3551216125
2282,0.0010905,0.2026935538,0.3409729004
2283,0.0011059,0.2055559845,0.3350105286
2284,0.0011212,0.2083998281,0.3235702515
2285,0.0011366,0.2112622588,0.3236503601
2286,0.001152,0.2141246895,0.3233566284
2287,0.0011673,0.2169685331,0.3114051819
2288,0.0011827,0.2198309638,0.3110198975
2289,0.001198,0.2226748074,0.3024406433
2290,0.0012134,0.2255372381,0.2939910889
2291,0.0012288,0.2283996689,0.2920227051
2292,0.0012441,0.2312435124,0.2931251526
2293,0.0012595,0.2341059431,0.2819252014
2294,0.0012748,0.2369497867,0.2750663757
2295,0.0012902,0.2398122174,0.2787704468
2296,0.0013056,0.2426746482,0.2750320435
2297,0.0013209,0.2455184917,0.271194458
2298,0.0013363,0.2483809224,0.261680603
2299,0.0013516,0.251224766,0.2728614807
2300,0.001367,0.2540871967,0.2687568665
2301,0.0013824,0.2569496275,0.2626800537
2302,0.0013977,0.259793471,0.2563934326
2303,0.0014131,0.2626559017,0.252986908
2304,0.0014284,0.2654997453,0.2523880005
2305,0.0014438,0.268362176,0.2484207153
2306,0.0014592,0.2712246068,0.2483711243
2307,0.0014745,0.2740684503,0.2402381897
2308,0.0014899,0.276930881,0.247631073
2309,0.0015052,0.2797747246,0.2457046509
2310,0.0015206,0.2826371553,0.2420768738
2311,0.001536,0.2854995861,0.2408714294
2312,0.0015513,0.2883434296,0.2371139526
2313,0.0015667,0.2912058603,0.2353630066
2314,0.001582,0.2940497039,0.2309951782
2315,0.0015974,0.2969121346,0.2327651978
2316,0.0016128,0.2997745654,0.2277908325
2317,0.0016281,0.3026184089,0.2287712097
2318,0.0016435,0.3054808396,0.227394104
2319,0.0016588,0.3083246832,0.2236366272
2320,0.0016742,0.3111871139,0.2283172607
2321,0.0016896,0.3140495447,0.2272033691
2322,0.0017049,0.3168933882,0.2235946655
2323,0.0017203,0.319755819,0.2249908447
2324,0.0017356,0.3225996625,0.2212753296
2325,0.001751,0.3254620932,0.2195701599
2326,0.0017664,0.328324524,0.2160377502
2327,0.0017817,0.3311683675,0.2186050415
2328,0.0017971,0.3340307983,0.2192306519
2329,0.0018124,0.3368746418,0.215423584
2330,0.0018278,0.3397370725,0.2139892578
2331,0.0018432,0.3425995033,0.2112197876
2332,0.0018585,0.3454433468,0.2174835205
2333,0.0018739,0.3483057776,0.2134742737
2334,0.0018892,0.3511496211,0.2062606812
2335,0.0019046,0.3540120518,0.2114028931
2336,0.00192,0.3568744826,0.210067749
2337,0.0019353,0.3597183261,0.2151298523
2338,0.0019507,0.3625807569,0.2097015381
2339,0.001966,0.3654246004,0.2093849182
2340,0.0019814,0.3682870311,0.2103652954
2341,0.0019968,0.3711494619,0.2117347717
2342,0.0020121,0.3739933054,0.2127914429
2343,0.0020275,0.3768557362,0.2089805603
2344,0.0020428,0.3796995797,0.2086143494
2345,0.0020582,0.3825620104,0.209815979
2346,0.0020736,0.3854244412,0.2072601318
2347,0.0020889,0.3882682847,0.1981620789
2348,0.0021043,0.3911307155,0.2028083801
2349,0.0021196,0.393974559,0.2010803223
2350,0.002135,0.3968369897,0.2057723999
2351,0.0021504,0.3996994205,0.204536438
2352,0.0021657,0.402543264,0.1992950439
2353,0.0021811,0.4054056948,0.2028846741
2354,0.0021964,0.4082495383,0.2043647766
2355,0.0022118,0.4111119691,0.2002372742
2356,0.0022272,0.4139743998,0.1993522644
2357,0.0022425,0.4168182433,0.2026367188
2358,0.0022579,0.4196806741,0.200920105
2359,0.0022732,0.4225245176,0.2000961304
2360,0.0022886,0.4253869484,0.1994132996
2361,0.002304,0.4282493791,0.1945457458
2362,0.0023193,0.4310932226,0.1951560974
2363,0.0023347,0.4339556534,0.1982765198
2364,0.00235,0.4367994969,0.1963691711
2365,0.0023654,0.4396619277,0.1967468262
2366,0.0023808,0.4425243584,0.1970367432
2367,0.0023961,0.4453682019,0.1959495544
2368,0.0024115,0.4482306327,0.1961402893
2369,0.0024268,0.4510744762,0.1953620911
2370,0.0024422,0.453936907,0.1929016113
2371,0.0024576,0.4567993377,0.1960754395
2372,0.0024729,0.4596431812,0.1928024292
2373,0.0024883,0.462505612,0.1934394836
2374,0.0025036,0.4653494555,0.1921234131
2375,0.002519,0.4682118863,0.1988372803
2376,0.0025344,0.471074317,0.1966552734
2377,0.0025497,0.4739181605,0.1933326721
2378,0.0025651,0.4767805913,0.1895065308
2379,0.0025804,0.4796244348,0.1876525879
2380,0.0025958,0.4824868656,0.1955032349
2381,0.0026112,0.4853492963,0.1896095276
2382,0.0026265,0.4881931398,0.1945152283
2383,0.0026419,0.4910555706,0.1891174316
2384,0.0026572,0.4938994141,0.1855812073
2385,0.0026726,0.4967618449,0.1936035156
2386,0.002688,0.4996242756,0.1926383972
2387,0.0027033,0.5024681191,0.1892662048
2388,0.0027187,0.5053305499,0.1905632019
2389,0.002734,0.5081743934,0.1868209839
2390,0.0027494,0.5110368242,0.1847038269
2391,0.0027648,0.5138992549,0.1871376038
2392,0.0027801,0.5167430985,0.1879920959
2393,0.0027955,0.5196055292,0.1893768311
2394,0.0028108,0.5224493727,0.1874694824
2395,0.0028262,0.5253118035,0.1844215393
2396,0.0028416,0.5281742342,0.1876106262
2397,0.0028569,0.5310180778,0.1840286255
2398,0.0028723,0.5338805085,0.1802444458
2399,0.0028876,0.536724352,0.1872558594
2400,0.002903,0.5395867828,0.1863632202
2401,0.0029184,0.5424492135,0.1835861206
2402,0.0029337,0.5452930571,0.1859512329
2403,0.0029491,0.5481554878,0.1866912842
2404,0.0029644,0.5509993313,0.188419342
2405,0.0029798,0.5538617621,0.1834869385
2406,0.0029952,0.5567241928,0.1813774109
2407,0.0030105,0.5595680364,0.1867485046
2408,0.0030259,0.5624304671,0.1822319031
2409,0.0030412,0.5652743106,0.1820793152
2410,0.0030566,0.5681367414,0.1824264526
2411,0.003072,0.5709991721,0.180973053
2412,0.0030873,0.5738430157,0.1789894104
2413,0.0031027,0.5767054464,0.1745185852
2414,0.003118,0.5795492899,0.1791610718
2415,0.0031334,0.5824117207,0.1799468994
2416,0.0031488,0.5852741514,0.1766700745
2417,0.0031641,0.588117995,0.1769828796
2418,0.0031795,0.5909804257,0.1756439209
2419,0.0031948,0.5938242692,0.183391571
2420,0.0032102,0.5966867,0.1805763245
2421,0.0032256,0.5995491307,0.1797218323
2422,0.0032409,0.6023929743,0.1777420044
2423,0.0032563,0.605255405,0.176738739
2424,0.0032716,0.6080992486,0.1779251099
2425,0.003287,0.6109616793,0.1784324646
2426,0.0033024,0.61382411,0.1822128296
2427,0.0033177,0.6166679536,0.1801452637
2428,0.0033331,0.6195303843,0.1806221008
2429,0.0033484,0.6223742279,0.1723327637
2430,0.0033638,0.6252366586,0.1783027649
2431,0.0033792,0.6280990893,0.1752929688
2432,0.0033945,0.6309429329,0.1753616333
2433,0.0034099,0.6338053636,0.180770874
2434,0.0034252,0.6366492072,0.1771125793
2435,0.0034406,0.6395116379,0.1765594482
2436,0.003456,0.6423740686,0.1747055054
2437,0.0034713,0.6452179122,0.1760940552
2438,0.0034867,0.6480803429,0.1779403687
2439,0.003502,0.6509241865,0.1730995178
2440,0.0035174,0.6537866172,0.1704063416
2441,0.0035328,0.656649048,0.1668624878
2442,0.0035481,0.6594928915,0.1731033325
2443,0.0035635,0.6623553222,0.1711845398
2444,0.0035788,0.6651991658,0.1768722534
2445,0.0035942,0.6680615965,0.1753692627
2446,0.0036096,0.6709240273,0.1728363037
2447,0.0036249,0.6737678708,0.1699905396
2448,0.0036403,0.6766303015,0.1678009033
2449,0.0036556,0.6794741451,0.1723556519
2450,0.003671,0.6823365758,0.1713523865
2451,0.0036864,0.6851990066,0.1698188782
2452,0.0037017,0.6880428501,0.1699066162
2453,0.0037171,0.6909052808,0.1703605652
2454,0.0037324,0.6937491244,0.1703910828
2455,0.0037478,0.6966115551,0.1663856506
2456,0.0037632,0.6994739859,0.1656417847
2457,0.0037785,0.7023178294,0.1662254333
2458,0.0037939,0.7051802601,0.1716041565
2459,0.0038092,0.7080241037,0.1698760986
2460,0.0038246,0.7108865344,0.1643562317
2461,0.00384,0.7137489652,0.1698074341
2462,0.0038553,0.7165928087,0.1684036255
2463,0.0038707,0.7194552394,0.1683273315
2464,0.003886,0.722299083,0.1667900085
2465,0.0039014,0.7251615137,0.1662826538
2466,0.0039168,0.7280239445,0.1650276184
2467,0.0039321,0.730867788,0.165058136
2468,0.0039475,0.7337302187,0.1667785645
2469,0.0039628,0.7365740623,0.1690788269
2470,0.0039782,0.739436493,0.1619567871
2471,0.0039936,0.7422989238,0.1647872925
2472,0.0040089,0.7451427673,0.1627426147
2473,0.0040243,0.7480051981,0.1635971069
2474,0.0040396,0.7508490416,0.1646270752
2475,0.004055,0.7537114723,0.1648902893
2476,0.0040704,0.7565739031,0.1640739441
2477,0.0040857,0.7594177466,0.1671867371
2478,0.0041011,0.7622801774,0.1667938232
2479,0.0041164,0.7651240209,0.1609039307
2480,0.0041318,0.7679864516,0.1595344543
2481,0.0041472,0.7708488824,0.1631965637
2482,0.0041625,0.7736927259,0.1609573364
2483,0.0041779,0.7765551567,0.1596641541
2484,0.0041932,0.7793990002,0.1596450806
2485,0.0042086,0.7822614309,0.1606826782
2486,0.004224,0.7851238617,0.1579284668
2487,0.0042393,0.7879677052,0.1592483521
2488,0.0042547,0.790830136,0.1601448059
2489,0.00427,0.7936739795,0.1575202942
2490,0.0042854,0.7965364102,0.159122467
2491,0.0043008,0.799398841,0.1601676941
2492,0.0043161,0.8022426845,0.1586227417
2493,0.0043315,0.8051051153,0.1604804993
2494,0.0043468,0.8079489588,0.1587219238
2495,0.0043622,0.8108113895,0.1580162048
2496,0.0043776,0.8136738203,0.1568222046
2497,0.0043929,0.8165176638,0.1570663452
2498,0.0044083,0.8193800946,0.1534194946
2499,0.0044236,0.8222239381,0.1586341858
2500,0.004439,0.8250863688,0.1503219604
2501,0.0044544,0.8279487996,0.1546859741
2502,0.0044697,0.8307926431,0.1577224731
2503,0.0044851,0.8336550739,0.1576805115
2504,0.0045004,0.8364989174,0.154750824
2505,0.0045158,0.8393613482,0.1545028687
2506,0.0045312,0.8422237789,0.1565132141
2507,0.0045465,0.8450676224,0.1533622742
2508,0.0045619,0.8479300532,0.1524391174
2509,0.0045772,0.8507738967,0.1541557312
2510,0.0045926,0.8536363275,0.1527290344
2511,0.004608,0.8564987582,0.1554641724
2512,0.0046233,0.8593426017,0.1573104858
2513,0.0046387,0.8622050325,0.1549377441
2514,0.004654,0.865048876,0.1535682678
2515,0.0046694,0.8679113068,0.1533851624
2516,0.0046848,0.8707737375,0.1550292969
2517,0.0047001,0.873617581,0.1548118591
2518,0.0047155,0.8764800118,0.152557373
2519,0.0047308,0.8793238553,0.1501235962
2520,0.0047462,0.8821862861,0.1491088867
2521,0.0047616,0.8850487168,0.1546821594
2522,0.0047769,0.8878925603,0.1504631042
2523,0.0047923,0.8907549911,0.1561775208
2524,0.0048076,0.8935988346,0.1496353149
2525,0.004823,0.8964612654,0.1519699097
2526,0.0048384,0.8993236961,0.1483535767
2527,0.0048537,0.9021675396,0.1462440491
2528,0.0048691,0.9050299704,0.1475944519
2529,0.0048844,0.9078738139,0.1480102539
2530,0.0048998,0.9107362447,0.1456985474
2531,0.0049152,0.9135986754,0.1500701904
2532,0.0049305,0.9164425189,0.1491355896
2533,0.0049459,0.9193049497,0.1503448486
2534,0.0049612,0.9221487932,0.1465682983
2535,0.0049766,0.925011224,0.1473045349
2536,0.004992,0.9278736547,0.1500854492
2537,0.0050073,0.9307174982,0.1457023621
2538,0.0050227,0.933579929,0.1410331726
2539,0.005038,0.9364237725,0.1482543945
2540,0.0050534,0.9392862033,0.153213501
2541,0.0050688,0.942148634,0.150642395
2542,0.0050841,0.9449924776,0.1478347778
2543,0.0050995,0.9478549083,0.1478881836
2544,0.0051148,0.9506987518,0.1462860107
2545,0.0051302,0.9535611826,0.1458511353
2546,0.0051456,0.9564236133,0.1464614868
2547,0.0051609,0.9592674569,0.1437644958
2548,0.0051763,0.9621298876,0.1417121887
2549,0.0051916,0.9649737311,0.1396255493
2550,0.005207,0.9678361619,0.1461601257
2551,0.0052224,0.9706985926,0.1469154358
2552,0.0052377,0.9735424362,0.1438179016
2553,0.0052531,0.9764048669,0.1435813904
2554,0.0052684,0.9792487104,0.1412582397
2555,0.0052838,0.9821111412,0.1424217224
2556,0.0052992,0.9849735719,0.1448097229
2557,0.0053145,0.9878174155,0.1423339844
2558,0.0053299,0.9906798462,0.1451568604
2559,0.0053452,0.9935236897,0.1463356018
2560,0.0053606,0.9963861205,0.1417121887
2561,0.005376,0.9992485512,0.1387290955
2562,0.0053913,1.002092395,0.1415939331
2563,0.0054067,1.004954826,0.1450195313
2564,0.005422,1.007798669,0.1441917419
2565,0.0054374,1.0106611,0.1418762207
2566,0.0054528,1.013523531,0.142036438
2567,0.0054681,1.016367374,0.1419944763
2568,0.0054835,1.019229805,0.1402206421
2569,0.0054988,1.022073648,0.14270401
2570,0.0055142,1.024936079,0.1410140991
2571,0.0055296,1.02779851,0.1380004883
2572,0.0055449,1.030642353,0.1396369934
2573,0.0055603,1.033504784,0.135383606
2574,0.0055756,1.036348628,0.1347694397
2575,0.005591,1.039211058,0.1409912109
2576,0.0056064,1.042073489,0.1376686096
2577,0.0056217,1.044917333,0.1397094727
2578,0.0056371,1.047779763,0.1427459717
2579,0.0056524,1.050623607,0.1406059265
2580,0.0056678,1.053486038,0.1317634583
2581,0.0056832,1.056348468,0.1365432739
2582,0.0056985,1.059192312,0.143611908
2583,0.0057139,1.062054743,0.1347122192
2584,0.0057292,1.064898586,0.1393356323
2585,0.0057446,1.067761017,0.1382064819
2586,0.00576,1.070623448,0.1356620789
2587,0.0057753,1.073467291,0.1380500793
2588,0.0057907,1.076329722,0.1335334778
2589,0.005806,1.079173566,0.1373214722
2590,0.0058214,1.082035996,0.1357765198
2591,0.0058368,1.084898427,0.1332702637
2592,0.0058521,1.087742271,0.1360740662
2593,0.0058675,1.090604701,0.1337547302
2594,0.0058828,1.093448545,0.134677887
2595,0.0058982,1.096310976,0.1334152222
2596,0.0059136,1.099173406,0.1371307373
2597,0.0059289,1.10201725,0.1346588135
2598,0.0059443,1.104879681,0.1339416504
2599,0.0059596,1.107723524,0.1351661682
2600,0.005975,1.110585955,0.1335029602
2601,0.0059904,1.113448386,0.1342849731
2602,0.0060057,1.116292229,0.1333198547
2603,0.0060211,1.11915466,0.1308403015
2604,0.0060364,1.121998503,0.5020370483
